,userId,movieId,rating,timestamp
26200,193,1693,5.0,971215542
26201,193,1747,4.0,971216170
26206,193,2291,4.0,971217447
26207,193,2294,4.0,971215478
26208,193,2302,4.0,971216077
26210,193,2396,4.0,971215982
26211,193,2436,4.0,971217648
26212,193,2539,5.0,971216187
26213,193,2683,5.0,971216337
26215,193,2791,4.0,971216680
26216,193,2858,4.0,971217498
26217,193,2997,5.0,971216097
26218,193,3039,5.0,971216680
26221,193,3114,3.0,971215982
26223,193,3174,4.0,971216402
26224,193,3179,4.0,971215478
26225,193,3210,3.0,971216680
26227,193,3543,3.0,971215849
26228,193,3552,5.0,971216579
26231,194,19,3.0,848098383
26233,194,44,3.0,848098576
26234,194,95,3.0,848098479
26235,194,110,4.0,848098284
26236,194,150,4.0,848098173
26237,194,151,3.0,848098528
26238,194,158,3.0,848098576
26239,194,160,3.0,848098427
26240,194,165,4.0,848098205
26243,194,196,3.0,848098500
26244,194,204,4.0,848098555
26245,194,208,3.0,848098284
26246,194,225,4.0,848098405
26249,194,292,3.0,848098264
26250,194,296,3.0,848098173
26253,194,329,4.0,848098264
26255,194,344,3.0,848098205
26256,194,349,4.0,848098235
26258,194,356,5.0,848098235
26262,194,377,3.0,848098339
26263,194,380,4.0,848098174
26264,194,420,3.0,848098405
26266,194,434,4.0,848098264
26270,194,480,3.0,848098264
26271,194,500,3.0,848098339
26272,194,527,5.0,848098383
26274,194,587,3.0,848098362
26275,194,589,4.0,848098310
26276,194,590,4.0,848098173
26278,194,597,3.0,848098362
26279,194,736,4.0,848098500
26282,195,25,3.0,977756074
26283,195,34,4.0,976288815
26284,195,39,3.0,976288703
26287,195,95,3.0,975418995
26288,195,104,1.0,976289312
26289,195,110,3.0,975417183
26290,195,111,2.0,977743492
26292,195,150,3.0,977743614
26294,195,165,1.0,975418855
26295,195,196,2.0,978700402
26296,195,208,1.0,975419204
26297,195,235,4.0,976288515
26298,195,246,2.0,977724593
26303,195,296,3.0,977723922
26306,195,330,1.0,976288108
26307,195,349,3.0,975418706
26308,195,356,2.0,976289373
26310,195,377,3.0,975417396
26311,195,379,2.0,975419267
26312,195,380,3.0,975418616
26314,195,420,1.0,975419174
26319,195,480,4.0,975417396
26320,195,485,2.0,975419174
26321,195,527,4.0,977725070
26323,195,541,3.0,975416263
26324,195,587,2.0,976289373
26325,195,589,3.0,975416970
26326,195,590,4.0,975763379
26329,195,597,3.0,976289451
26334,195,736,2.0,975419080
26338,195,899,3.0,978700526
26340,195,905,5.0,976288064
26343,195,910,5.0,976287996
26344,195,912,5.0,977725295
26349,195,920,4.0,977754632
26353,195,924,5.0,977750661
26358,195,945,3.0,976287942
26361,195,953,4.0,977755092
26362,195,954,4.0,977755609
26365,195,971,3.0,977754744
26370,195,1036,1.0,975417065
26371,195,1073,3.0,975416496
26372,195,1077,4.0,976288931
26377,195,1090,3.0,977743706
26380,195,1097,3.0,975416496
26381,195,1101,2.0,975418661
26385,195,1129,1.0,975417321
26386,195,1136,3.0,976287996
26389,195,1193,4.0,977725295
26393,195,1200,4.0,975416970
26395,195,1207,4.0,977725105
26396,195,1208,4.0,977750746
26398,195,1213,3.0,977723922
26399,195,1214,5.0,975416922
26404,195,1225,4.0,977725105
26406,195,1228,2.0,977743531
26407,195,1230,4.0,976287942
26413,195,1242,2.0,975416922
26421,195,1259,2.0,976288779
26425,195,1265,2.0,976288515
26428,195,1270,3.0,976288228
26429,195,1272,4.0,977754744
26430,195,1275,2.0,975763348
26432,195,1278,5.0,976288624
26434,195,1282,5.0,975748393
26437,195,1291,3.0,975417065
26439,195,1293,4.0,977743659
26441,195,1304,5.0,975416922
26442,195,1307,3.0,976288703
26445,195,1370,1.0,975417321
26446,195,1372,2.0,975418706
26447,195,1374,3.0,975417247
26448,195,1375,3.0,975418661
26449,195,1376,4.0,975418616
26450,195,1380,3.0,978700656
26451,195,1387,4.0,975416922
26452,195,1391,3.0,975418855
26453,195,1393,3.0,977750746
26456,195,1517,4.0,976288846
26457,195,1552,2.0,975418810
26459,195,1586,1.0,975419080
26460,195,1608,3.0,975418810
26463,195,1690,3.0,975418810
26464,195,1702,2.0,975416664
26465,195,1747,3.0,976289064
26468,195,1831,1.0,975419245
26469,195,1884,3.0,976289402
26470,195,1918,1.0,975419174
26471,195,1923,4.0,976288931
26473,195,1935,3.0,977754632
26475,195,1944,3.0,977750706
26477,195,1947,3.0,978700555
26479,195,1951,4.0,978700625
26481,195,1954,1.0,975417247
26483,195,1957,1.0,977755569
26485,195,1961,5.0,975415133
26486,195,1962,3.0,977755609
26488,195,1965,2.0,976288779
26491,195,2002,1.0,975419021
26492,195,2004,1.0,978700358
26498,195,2028,5.0,975416922
26501,195,2064,4.0,976288437
26502,195,2067,3.0,977755671
26509,195,2100,1.0,975416545
26516,195,2115,3.0,975417321
26520,195,2135,3.0,978700681
26524,195,2174,2.0,975416496
26534,195,2291,2.0,977756127
26535,195,2294,4.0,975763070
26536,195,2302,3.0,976289241
26541,195,2353,3.0,975417426
26547,195,2396,5.0,976288228
26548,195,2402,1.0,975419204
26549,195,2404,1.0,975419407
26556,195,2414,2.0,975418763
26561,195,2502,3.0,976289149
26564,195,2528,3.0,975418661
26566,195,2530,3.0,975419049
26567,195,2532,3.0,975419049
26568,195,2533,3.0,975418941
26569,195,2549,1.0,975419351
26571,195,2599,3.0,976288143
26572,195,2616,3.0,975418973
26574,195,2628,3.0,975416589
26575,195,2640,2.0,975417396
26576,195,2641,2.0,975418855
26580,195,2701,1.0,975419351
26581,195,2706,2.0,976289451
26584,195,2722,1.0,975419049
26587,195,2746,3.0,976289345
26588,195,2750,3.0,976288883
26592,195,2791,4.0,976288515
26593,195,2797,2.0,975416496
26597,195,2858,4.0,976288064
26606,195,2929,3.0,977755165
26610,195,2947,3.0,975417022
26612,195,2968,3.0,975416496
26613,195,2971,3.0,978700598
26618,195,2989,3.0,975418728
26625,195,3039,1.0,976289095
26626,195,3052,2.0,976289149
26639,195,3104,4.0,975417146
26646,195,3175,4.0,976289202
26653,195,3210,3.0,976289027
26655,195,3253,1.0,976289118
26657,195,3256,4.0,975417350
26668,195,3363,3.0,976288703
26673,195,3421,4.0,976288743
26674,195,3424,1.0,976288965
26678,195,3441,3.0,975419141
26679,195,3448,3.0,976289176
26682,195,3462,4.0,977723497
26684,195,3471,4.0,977755480
26685,195,3481,3.0,976288703
26688,195,3504,4.0,976288064
26691,195,3519,3.0,975418616
26693,195,3527,3.0,975417105
26695,195,3543,3.0,976288437
26698,195,3552,2.0,976289373
26699,195,3555,3.0,975417247
26704,195,3638,3.0,975418810
26709,195,3671,5.0,976288624
26710,195,3697,3.0,975419141
26714,195,3702,3.0,975417183
26719,195,3740,3.0,975417277
26722,195,3751,3.0,975748444
26735,195,3893,3.0,975415658
26736,195,3897,5.0,975415619
26741,195,3969,3.0,975415619
26743,195,3975,3.0,975415799
26744,195,3977,1.0,975418973
26746,195,3979,1.0,975415731
26747,195,3981,4.0,975415799
26748,195,3984,3.0,975417247
26752,195,3994,2.0,975416141
26753,195,3998,2.0,978700170
26754,195,3999,2.0,978700227
26757,195,4018,3.0,978700227
26758,195,4019,2.0,978700114
26759,195,4022,2.0,978700170
26761,195,4025,2.0,978700199
26762,195,4030,3.0,978700135
26770,196,809,2.0,958511618
26774,196,1375,4.0,959223885
26776,196,1959,4.0,959223757
26780,196,2424,4.0,958511618
26782,196,2628,4.0,959224276
26783,196,2712,3.0,959223885
26784,196,2746,3.0,959223827
26786,196,2840,4.0,959223973
26787,196,2858,5.0,959224230
26788,196,2861,4.0,959223713
26789,196,2882,3.0,959224001
26790,196,2888,3.0,959224101
26791,196,2889,4.0,959223827
26792,196,2906,4.0,959224316
26794,196,2949,5.0,959223666
26796,196,2977,4.0,959224101
26799,196,3052,2.0,959223636
26803,196,3113,3.0,959224062
26805,196,3118,4.0,959223973
26806,196,3157,4.0,959224001
26807,196,3175,4.0,959224261
26810,196,3317,5.0,958511738
26811,196,3324,2.0,958511979
26812,196,3354,3.0,958511889
26814,196,3408,5.0,958511738
26815,196,3481,4.0,958511738
26818,196,3489,5.0,959224062
26821,196,3510,5.0,958511738
26822,196,3512,4.0,958511777
26823,196,3534,4.0,958511777
26824,196,3536,5.0,958511738
26826,196,3552,4.0,959223827
26827,196,3555,3.0,958511738
26829,196,3565,4.0,958512347
26832,196,3579,3.0,958511979
26834,196,3593,2.0,958511949
26835,196,3594,4.0,958511950
26837,196,3618,2.0,959223469
26839,196,3623,4.0,959223363
26840,196,3624,5.0,959223469
26841,196,3633,4.0,959223406
26843,196,3638,5.0,959223363
26848,196,3671,5.0,959223213
26853,196,3686,5.0,959223271
26854,196,3688,3.0,959223406
26857,196,3697,3.0,959223406
26859,196,3702,4.0,959223305
26861,196,3704,4.0,959223363
26869,197,329,5.0,975429480
26870,197,356,3.0,975428956
26873,197,379,4.0,975429588
26875,197,541,4.0,975429292
26876,197,589,5.0,975429317
26877,197,610,5.0,975429433
26878,197,653,5.0,975429167
26879,197,674,3.0,975429568
26880,197,750,4.0,975429317
26882,197,924,4.0,975429292
26888,197,1215,3.0,975429373
26890,197,1356,5.0,975429391
26891,197,1372,5.0,975429453
26892,197,1374,4.0,975429373
26893,197,1376,5.0,975429391
26894,197,1391,4.0,975429588
26897,197,1676,5.0,975429433
26898,197,1690,4.0,975429504
26899,197,1702,5.0,975429234
26900,197,1748,3.0,975429391
26902,197,2011,4.0,975429481
26907,197,2100,4.0,975429133
26910,197,2174,3.0,975429107
26912,197,2528,3.0,975429453
26914,197,2628,5.0,975428980
26915,197,2640,4.0,975429433
26916,197,2642,1.0,975428980
26917,197,2797,4.0,975429107
26920,197,2968,1.0,975429339
26922,197,3479,4.0,975429107
26923,197,3638,5.0,975429524
26925,197,3702,3.0,975429373
26928,198,36,5.0,1068823117
26931,198,912,5.0,1068822904
26933,198,1042,1.0,1068822226
26934,198,1077,4.0,1068822270
26935,198,1089,2.0,1068822632
26939,198,1199,5.0,1068822650
26940,198,1204,4.0,1068822127
26941,198,1208,5.0,1068822929
26949,198,1259,5.0,1068823096
26950,198,1266,3.5,1068823099
26953,198,1405,3.0,1068822233
26954,198,1449,3.0,1068822980
26956,198,1747,2.0,1068822200
26958,198,2064,5.0,1068822263
26960,198,2599,5.0,1068822958
26962,198,2770,2.5,1068822148
26963,198,2858,5.0,1068822860
26966,198,2997,5.0,1068822844
26969,198,3160,5.0,1068823138
26972,198,3210,5.0,1068822692
26973,198,3246,3.5,1068823036
26977,198,3481,4.5,1068822123
26978,198,3543,4.5,1068823063
26980,198,3911,3.0,1068823004
26982,198,3983,4.0,1068822774
26984,198,4022,3.0,1068822149
26985,198,4027,4.5,1068823071
26986,198,4034,4.5,1068822841
26987,198,4226,4.0,1068822760
26988,198,4306,4.0,1068822156
26989,198,4641,1.5,1068823056
26990,198,4772,2.5,1068823126
26991,198,4886,4.5,1068823236
26994,198,5446,4.0,1068822788
26995,198,5669,4.5,1068822766
26997,198,5812,3.0,1068823111
27004,199,10,2.5,1214653475
27006,199,16,4.0,1229897881
27007,199,23,3.5,1214653088
27008,199,25,4.0,1398939318
27010,199,44,4.0,1302655511
27013,199,110,4.5,1214912749
27014,199,111,4.0,1214913146
27016,199,180,3.5,1214654817
27017,199,208,3.5,1214914943
27019,199,292,4.0,1214914241
27021,199,296,5.0,1214654105
27025,199,356,4.5,1219674099
27026,199,380,3.5,1219674129
27029,199,480,3.5,1214913846
27030,199,527,4.5,1403615210
27031,199,541,4.0,1399348452
27032,199,546,0.5,1214653017
27033,199,589,5.0,1240236360
27037,199,673,3.5,1214914642
27039,199,778,4.0,1309732550
27042,199,924,3.5,1214653527
27043,199,1036,4.5,1214655205
27046,199,1136,5.0,1214912843
27050,199,1200,5.0,1240236332
27052,199,1213,3.5,1214912898
27053,199,1214,5.0,1240236331
27054,199,1215,4.5,1214652837
27056,199,1246,4.0,1398939304
27059,199,1265,4.0,1309387643
27060,199,1270,4.5,1214669158
27063,199,1356,3.0,1399348624
27064,199,1416,1.0,1214653024
27068,199,1584,3.5,1214916040
27069,199,1587,4.0,1214652969
27070,199,1590,4.5,1214913804
27072,199,1617,5.0,1399348898
27074,199,1676,4.0,1214914656
27076,199,1690,2.5,1214914513
27077,199,1704,4.5,1309733045
27078,199,1722,3.0,1214652862
27080,199,1748,4.0,1215030826
27082,199,1917,3.0,1214914523
27084,199,2011,4.0,1214916735
27085,199,2012,4.0,1214914528
27088,199,2028,4.0,1309733329
27089,199,2231,4.0,1309919881
27090,199,2232,3.5,1214914147
27092,199,2329,3.0,1246110925
27093,199,2336,4.0,1403615672
27101,199,2628,3.5,1214914653
27103,199,2701,2.5,1214652894
27106,199,2858,4.0,1214913104
27109,199,2959,5.0,1214654080
27112,199,3300,4.0,1242942801
27114,199,3448,4.0,1398939283
27116,199,3527,4.0,1214668996
27119,199,3581,3.0,1228445275
27120,199,3697,4.0,1214914625
27121,199,3793,2.5,1214916659
27122,199,3948,4.0,1317304364
27123,199,3984,3.0,1214653145
27125,199,4011,4.0,1252258691
27128,199,4226,5.0,1246111303
27129,199,4370,3.5,1244632094
27131,199,4553,3.5,1242920817
27133,199,4735,2.5,1244632077
27134,199,4878,3.0,1242921062
27136,199,4963,4.0,1310145490
27139,199,5046,3.5,1244632046
27142,199,5219,3.5,1244632033
27143,199,5349,1.5,1242925353
27144,199,5378,4.5,1244632021
27146,199,5445,3.5,1214916646
27147,199,5502,4.0,1398939359
27148,199,5903,3.5,1214654473
27150,199,5954,3.5,1252359427
27153,199,6188,4.0,1317304347
27154,199,6281,4.0,1214957551
27160,199,6502,3.0,1214669044
27161,199,6537,3.5,1244319714
27162,199,6731,3.0,1242755992
27165,199,6870,3.5,1228344928
27166,199,6874,3.5,1215032354
27173,199,7254,4.0,1214669181
27177,199,7438,3.5,1215033850
27178,199,7458,4.0,1252274571
27187,199,8636,1.5,1242925370
27188,199,8641,4.0,1317044850
27189,199,8644,2.5,1242925364
27193,199,8810,2.5,1244319357
27194,199,8861,1.5,1244319344
27195,199,8874,4.0,1214913198
27196,199,8950,3.5,1309733825
27197,199,8957,4.5,1256387967
27206,199,27831,4.0,1229897877
27209,199,32587,4.0,1214654743
27211,199,33493,5.0,1214916719
27213,199,33660,4.0,1246111478
27214,199,33794,4.0,1214912961
27217,199,34405,3.0,1242517942
27219,199,39446,4.0,1256387906
27222,199,43936,3.5,1214654578
27223,199,44191,4.5,1214654765
27224,199,44199,3.0,1228344863
27225,199,44665,4.0,1214654380
27228,199,45722,4.0,1401481169
27229,199,46976,3.5,1214913769
27232,199,48774,3.5,1228344915
27234,199,48877,4.0,1256387898
27236,199,51255,4.0,1214913086
27238,199,51662,3.5,1228446268
27239,199,52281,3.0,1215032108
27242,199,53000,3.0,1242925393
27244,199,53207,3.5,1245103026
27246,199,53953,3.5,1228543860
27248,199,53972,3.0,1400971299
27249,199,53996,4.0,1214916704
27254,199,55118,3.5,1309732614
27255,199,55232,2.5,1244317650
27258,199,55577,3.5,1256387894
27259,199,55765,3.5,1214654749
27260,199,55820,4.0,1214912860
27263,199,56169,4.0,1214654123
27264,199,56174,3.5,1214916053
27266,199,56788,4.0,1309734942
27268,199,57368,3.5,1242942789
27269,199,57669,4.0,1215054968
27271,199,58432,3.0,1256388498
27273,199,58998,4.0,1227983204
27275,199,59126,4.5,1238361163
27276,199,59315,3.5,1227994813
27277,199,59369,4.0,1248801337
27281,199,60069,1.5,1214653266
27282,199,60684,3.5,1248801345
27283,199,60756,3.5,1317123305
27284,199,60943,3.5,1238361169
27285,199,61132,3.5,1317123283
27286,199,61248,3.5,1231600156
27287,199,61323,3.5,1230436294
27288,199,62792,3.5,1252359503
27289,199,62849,4.0,1344680308
27290,199,63062,4.0,1238361176
27291,199,63436,3.5,1256387874
27292,199,63481,2.0,1256388597
27295,199,65682,3.0,1256388477
27296,199,66090,3.5,1340544965
27297,199,66509,3.5,1317045887
27299,199,67867,2.0,1256251907
27300,199,68135,4.0,1256251670
27301,199,68157,4.0,1256251610
27302,199,68159,3.5,1309387306
27304,199,68205,3.5,1256251926
27305,199,68237,3.5,1265915291
27306,199,68319,3.5,1256251923
27307,199,68358,4.0,1399348745
27308,199,68791,3.5,1263236080
27311,199,69278,3.5,1256388120
27312,199,69526,3.5,1258846542
27313,199,69844,3.5,1400971273
27314,199,70286,4.5,1399348657
27315,199,71135,4.0,1265915319
27317,199,71535,4.0,1265915303
27318,199,72129,3.5,1260228448
27319,199,72998,3.0,1272842839
27320,199,73017,4.0,1264729743
27321,199,73211,3.5,1317509465
27322,199,73268,3.5,1268000977
27324,199,73929,3.0,1269640369
27326,199,74458,4.0,1283387896
27327,199,74532,3.5,1272841758
27330,199,74948,3.0,1283387901
27332,199,75985,4.0,1283389066
27333,199,76210,3.0,1310045181
27334,199,76251,4.5,1398939824
27337,199,78209,3.5,1317045882
27341,199,79057,3.5,1282419759
27342,199,79132,4.0,1304732271
27343,199,79134,3.5,1310044703
27346,199,79796,3.5,1340544998
27347,199,80363,3.0,1286976021
27350,199,80906,4.0,1303602834
27351,199,81229,3.5,1310044387
27353,199,81562,4.0,1304735612
27358,199,82461,3.5,1309194348
27365,199,84374,3.5,1309194419
27367,199,84601,3.5,1309194343
27368,199,84615,3.0,1317045017
27371,199,85022,3.5,1309194439
27373,199,85131,3.5,1304654784
27375,199,85414,4.0,1399349502
27379,199,86332,4.0,1314452648
27383,199,87232,4.0,1312102255
27384,199,87485,3.5,1314452550
27385,199,88140,4.0,1398939836
27386,199,88163,3.5,1398939852
27387,199,88405,3.5,1317045456
27388,199,88744,3.5,1320000245
27390,199,88812,3.5,1320357301
27391,199,89492,4.0,1398939754
27393,199,89753,3.5,1327437812
27395,199,90405,3.5,1327437822
27396,199,91500,4.0,1398939873
27398,199,91542,3.5,1327437817
27399,199,91630,3.5,1340543452
27400,199,91653,3.5,1340543463
27402,199,92420,3.5,1340543440
27404,199,94959,3.5,1398939563
27405,199,96079,4.5,1398939832
27406,199,96610,4.0,1398939944
27408,199,97921,4.0,1398939843
27409,199,97938,4.0,1398939828
27410,199,98154,4.0,1398939943
27411,199,99114,4.0,1398939602
27413,199,103253,4.0,1399348642
27414,199,104841,4.0,1398939891
27415,199,104879,3.5,1399349123
27417,199,106100,4.0,1398939752
27419,199,106487,4.0,1398939878
27421,199,106696,3.5,1398939846
27422,199,106916,3.5,1398939907
27423,199,107141,3.5,1398939855
27425,200,1,3.0,1437932719
27428,200,110,3.5,1438019199
27430,200,170,4.0,1437934118
27433,200,296,4.0,1437934292
27434,200,356,4.0,1437932699
27438,200,377,3.5,1438019501
27441,200,480,3.5,1438019480
27442,200,500,4.0,1437934173
27443,200,527,4.5,1437933687
27444,200,586,3.5,1438019530
27445,200,588,1.5,1438020304
27448,200,597,4.0,1438023488
27449,200,648,3.5,1438019541
27451,200,1020,4.5,1437933205
27455,200,1097,3.0,1438026859
27456,200,1199,1.5,1438019794
27458,200,1265,4.5,1437933144
27459,200,1270,5.0,1437932711
27460,200,1291,4.5,1438023102
27461,200,1307,4.0,1437934016
27463,200,1380,2.5,1438023863
27467,200,1584,2.0,1438020073
27469,200,1619,2.5,1438024517
27471,200,1645,4.5,1437933047
27473,200,1702,3.0,1438019694
27476,200,1917,3.0,1438024391
27477,200,1954,4.0,1437934482
27478,200,2011,4.5,1437933259
27479,200,2012,4.0,1437933265
27480,200,2028,4.5,1437933564
27482,200,2353,4.0,1437934164
27483,200,2378,0.5,1457720591
27487,200,2470,4.5,1437933347
27488,200,2471,4.0,1437934384
27489,200,2496,4.0,1437934263
27491,200,2605,4.0,1437934093
27492,200,2671,3.0,1438019826
27494,200,2706,1.5,1438020327
27495,200,2724,1.0,1438023546
27497,200,2953,2.5,1438019988
27498,200,2959,4.0,1438019521
27501,200,3408,4.5,1438021136
27502,200,3409,3.0,1438019677
27503,200,3462,4.0,1437934447
27504,200,3623,3.0,1438021130
27508,200,3825,2.5,1438021572
27509,200,3827,3.0,1438021425
27511,200,4018,2.0,1438020041
27512,200,4022,1.0,1438020390
27513,200,4025,3.0,1438019702
27514,200,4052,3.0,1438019663
27516,200,4223,4.5,1437933190
27517,200,4226,4.5,1437933375
27519,200,4306,4.5,1437933791
27521,200,4310,2.0,1438020103
27522,200,4344,3.5,1438019437
27524,200,4370,2.5,1438021196
27525,200,4447,0.5,1438020494
27528,200,4638,2.5,1438019912
27529,200,4661,2.5,1438019883
27531,200,4886,4.0,1437934875
27532,200,4901,2.5,1438021417
27533,200,4963,4.5,1437933930
27535,200,5010,4.0,1437934400
27536,200,5218,4.5,1437933821
27537,200,5349,4.0,1437934250
27539,200,5445,4.5,1437933525
27541,200,5620,4.0,1437934184
27543,200,5809,1.0,1438024335
27544,200,5872,3.5,1438019509
27545,200,5956,2.5,1438021323
27546,200,5989,4.0,1437934888
27548,200,6281,4.5,1437933101
27550,200,6373,4.0,1437934307
27551,200,6377,4.5,1437934861
27553,200,6539,4.5,1437933467
27554,200,6548,4.5,1437933162
27555,200,6550,2.5,1438019902
27558,200,7154,3.0,1438023475
27560,200,7163,3.0,1437934203
27561,200,7293,3.0,1438019736
27562,200,7361,3.5,1438019343
27563,200,8360,4.0,1437934839
27565,200,8369,4.5,1437933114
27566,200,8376,2.5,1438021349
27569,200,8622,1.5,1438020315
27570,200,8644,3.5,1437933517
27572,200,8874,4.5,1437933843
27573,200,8957,1.0,1438020444
27574,200,8958,3.5,1438019161
27576,200,8984,3.0,1438019594
27583,200,31685,2.5,1438019979
27584,200,32587,2.5,1438020017
27586,200,33499,2.5,1438019970
27590,200,36525,1.0,1438020362
27591,200,36529,5.0,1437933015
27592,200,40278,3.5,1438021715
27595,200,45186,3.0,1438019808
27596,200,45431,4.5,1437933214
27598,200,45517,3.5,1438019470
27600,200,45732,1.0,1438020402
27601,200,46578,4.0,1437934040
27602,200,46976,4.0,1437934230
27604,200,48774,3.5,1438019237
27607,200,49530,4.5,1437933298
27608,200,50872,4.5,1437933614
27609,200,51084,1.0,1438020422
27610,200,52281,3.5,1438021635
27611,200,53121,4.0,1437933983
27612,200,53125,2.0,1438020116
27613,200,53322,4.5,1437933896
27614,200,53996,2.0,1438021378
27619,200,55247,4.0,1437934605
27620,200,56174,4.5,1437933411
27621,200,56367,4.0,1437934848
27624,200,57669,2.5,1438021457
27625,200,58047,3.5,1451158627
27626,200,58103,1.0,1438020378
27628,200,58803,4.5,1437933124
27629,200,59369,2.5,1438020010
27630,200,60069,4.5,1437933860
27631,200,60074,2.0,1438020183
27632,200,62849,1.5,1451152938
27633,200,63082,3.0,1438021219
27634,200,63113,3.5,1438019495
27635,200,64716,4.5,1437933496
27636,200,64969,3.5,1438019382
27638,200,68157,4.5,1438021207
27639,200,68954,4.0,1437934055
27641,200,69644,4.0,1437934321
27642,200,73017,4.5,1437933601
27643,200,74946,2.0,1438020053
27644,200,76093,3.5,1438020823
27646,200,79091,3.0,1457727550
27647,200,79132,3.5,1438019548
27648,200,79293,1.5,1460208561
27650,200,81229,3.5,1438024241
27651,200,81847,4.5,1438022790
27653,200,86298,3.5,1438019180
27654,200,87522,4.5,1437933225
27656,200,90405,4.0,1437934107
27657,200,90647,1.5,1438020234
27659,200,91542,4.5,1437933877
27660,200,91978,4.5,1451158649
27661,200,94015,4.5,1437933239
27663,200,97225,3.0,1459713788
27664,200,97938,2.0,1438026480
27666,200,102903,3.0,1438019599
27667,200,103141,4.0,1457720210
27668,200,103810,2.5,1457720226
27669,200,104374,3.5,1438019151
27670,200,106696,3.5,1438022807
27672,200,106916,4.5,1438023118
27673,200,106920,3.5,1438025417
27674,200,111659,4.0,1438026414
27675,200,129354,4.0,1457720823
27676,200,134130,4.5,1457123787
27678,201,1,5.0,1110421816
27681,201,34,4.0,1110498208
27685,201,104,3.0,1110498315
27686,201,110,5.0,1110497333
27687,201,150,5.0,1110497331
27688,201,153,4.0,1110497391
27689,201,165,4.0,1110498217
27691,201,235,1.0,1110421168
27694,201,296,5.0,1110497317
27697,201,349,4.0,1110498219
27698,201,356,4.0,1110498250
27699,201,377,4.0,1110497383
27700,201,380,4.0,1110498227
27703,201,480,5.0,1110497321
27704,201,494,3.0,1110498312
27705,201,527,4.0,1110498225
27706,201,589,4.0,1110498130
27710,201,648,4.0,1110498223
27711,201,736,4.0,1110498266
27714,201,832,4.0,1110421250
27715,201,1101,5.0,1110421653
27716,201,1136,5.0,1110498354
27722,201,1270,5.0,1110497190
27723,201,1291,5.0,1110421804
27726,201,1653,4.0,1110498253
27727,201,1917,4.0,1110421212
27728,201,1957,5.0,1110421647
27730,201,2115,5.0,1110421241
27731,201,2302,4.0,1110498147
27732,201,2329,4.0,1110421801
27736,201,2599,4.0,1110421261
27739,201,2699,3.0,1110498308
27742,201,2797,5.0,1110421217
27744,201,3114,4.0,1110498155
27748,201,3793,4.0,1110421230
27749,201,3948,4.0,1110498145
27750,201,4085,4.0,1110497256
27751,201,4306,5.0,1110421227
27752,201,4878,4.0,1110421685
27753,201,4886,5.0,1110421828
27755,201,5349,4.0,1110421545
27758,201,5903,4.0,1110498246
27761,201,5989,4.0,1110498167
27763,201,6377,5.0,1110421778
27764,201,6539,4.0,1110498178
27766,201,7147,5.0,1110497183
27769,201,7361,5.0,1110421610
27770,201,7458,4.0,1110421715
27771,201,8360,5.0,1110497187
27772,201,8368,5.0,1110421773
27773,201,8376,3.0,1110497605
27775,201,8636,4.0,1110421548
27776,201,8644,4.0,1110421642
27778,201,8666,0.5,1110421498
27781,201,8784,5.0,1110421599
27782,201,8798,4.0,1110421604
27783,201,8810,4.0,1110497817
27785,201,8836,3.0,1110497762
27786,201,8860,4.0,1110421724
27787,201,8861,4.0,1110497774
27788,201,8865,4.0,1110498259
27791,201,8874,4.0,1110498257
27793,201,8949,4.0,1110421368
27794,201,8958,5.0,1110421482
27796,201,8970,4.0,1110498198
27797,201,27822,4.0,1110498255
27798,201,27882,5.0,1110421594
27800,202,296,4.0,1046144523
27802,202,329,4.0,1046144576
27807,202,1097,4.0,1046144125
27813,202,1270,5.0,1046145766
27814,202,1304,5.0,1046146039
27817,202,1371,4.0,1046144576
27819,202,1517,4.0,1046144310
27820,202,1587,4.0,1046146174
27821,202,1690,2.0,1046144283
27825,202,1998,3.0,1046146457
27826,202,2002,4.0,1046144059
27827,202,2011,4.0,1046145766
27828,202,2012,4.0,1046145766
27832,202,2393,3.0,1046144576
27835,202,2530,4.0,1046145847
27836,202,2531,4.0,1046145803
27837,202,2532,4.0,1046146174
27838,202,2533,4.0,1046146427
27839,202,2628,3.0,1046144087
27840,202,2683,3.0,1046145724
27845,202,2795,5.0,1046144576
27848,202,3101,4.0,1046144164
27852,202,3471,5.0,1046146153
27857,202,4008,4.0,1046145972
27863,202,4566,2.0,1046144283
27873,202,5872,3.0,1046146311
27876,203,23,3.5,1226321189
27879,203,541,4.5,1226321444
27880,203,750,4.5,1226322072
27892,203,1556,2.5,1226321160
27893,203,1617,5.0,1226321441
27894,203,1748,4.5,1226321610
27899,203,2707,3.5,1226321071
27900,203,3298,2.5,1226321194
27902,203,3617,4.0,1226321092
27903,203,4226,4.5,1226322068
27905,203,4848,4.5,1226321666
27906,203,5015,3.0,1226321171
27908,203,32587,4.5,1226321660
27909,203,39292,3.5,1226321658
27913,204,16,4.0,1096531183
27916,204,151,3.0,1096531207
27920,204,1213,3.0,1096531447
27921,204,1230,4.0,1096531174
27923,204,1246,2.0,1096531241
27925,204,1304,4.0,1096531179
27926,204,1370,2.5,1096531246
27927,204,1374,3.5,1096531218
27928,204,1407,3.0,1096531273
27930,204,2011,4.0,1096531232
27932,204,2291,3.0,1096531254
27933,204,3552,4.0,1096532134
27935,204,4306,3.5,1096531277
27939,204,7438,3.0,1096531444
27944,205,1,4.5,1442148577
27945,205,10,3.5,1442136824
